speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
798,pabqua1,Painted Bush-Quail,Perdicula erythrorhyncha,L22682106,"Balacola, Tamil Nadu, IN (11.279, 76.649)",2023-02-19 12:59,3.0,11.2791964,76.6487948,True,False,True,S128846862,
799,goleag,Golden Eagle,Aquila chrysaetos,L4796658,Hanle village,2023-02-19 12:50,1.0,32.7919466,79.0000087,True,False,False,S128853041,
800,rutfly6,Rusty-tailed Flycatcher,Ficedula ruficauda,L2945016,Kerala Agricultural University--Krishi Vignyan Kendra,2023-02-19 12:34,1.0,10.5479176,76.2688494,True,True,False,S128845791,
801,plaflo2,Plain Flowerpecker,Dicaeum minullum,L14354089,"Hill Cart Road, Cart Road, West Bengal, IN (26.835, 88.342)",2023-02-19 12:31,1.0,26.8345613,88.3418034,True,False,True,S128845970,
802,wynlau1,Wayanad Laughingthrush,Pterorhinus delesserti,L5780601,Malabar WLS--Kakkayam Dormitory and Checkpost,2023-02-19 12:29,1.0,11.5554723,75.9190536,True,False,False,S128849358,
803,bkbtit2,Rufous-naped Tit,Periparus rufonuchalis,L3932268,"Overa-Aru Wildlife Sanctuary, Anantnag, Kashmir",2023-02-19 12:17,,34.0266831,75.3161717,True,False,False,S128857229,
804,whcnut1,White-cheeked Nuthatch,Sitta leucopsis,L3932268,"Overa-Aru Wildlife Sanctuary, Anantnag, Kashmir",2023-02-19 12:17,2.0,34.0266831,75.3161717,True,False,False,S128857229,
805,sponut1,Kashmir Nutcracker,Nucifraga multipunctata,L3932268,"Overa-Aru Wildlife Sanctuary, Anantnag, Kashmir",2023-02-19 12:17,1.0,34.0266831,75.3161717,True,False,False,S128857229,
806,lotthr1,Long-tailed Thrush,Zoothera dixoni,L6533305,"Udaipur,Lahaul Spiti,H.P(32.726, 76.666)",2023-02-19 12:12,1.0,32.7256973,76.6659883,True,True,True,S128844628,
807,wbtwar1,White-browed Tit-Warbler,Leptopoecile sophiae,L8654248,Phey Junction,2023-02-19 12:05,1.0,34.1359685,77.4806547,True,False,False,S128844897,
808,carcro1,Carrion Crow,Corvus corone,L22681699,"Leh Manali Highway, Shey (34.072, 77.631)",2023-02-19 12:05,1.0,34.0715689,77.630908,True,False,True,S128844861,
809,blbfor1,Black-backed Forktail,Enicurus immaculatus,L22681681,"Hill Cart Road, Cart Road, West Bengal, IN (26.836, 88.342)",2023-02-19 11:54,2.0,26.8362864,88.342075,True,False,True,S128844771,
810,slbfly1,Slaty-backed Flycatcher,Ficedula erithacus,L22694015,ankaling Sergoan road,2023-02-19 11:41,1.0,27.0761233,92.20254919999999,True,False,True,S128930800,
811,stryuh1,Striated Yuhina,Staphida castaniceps,L22694015,ankaling Sergoan road,2023-02-19 11:41,15.0,27.0761233,92.20254919999999,True,False,True,S128930800,
812,rubeag2,Rufous-bellied Eagle,Lophotriorchis kienerii,L22694015,ankaling Sergoan road,2023-02-19 11:41,1.0,27.0761233,92.20254919999999,True,False,True,S128930800,
813,pacswa3,Hill Swallow,Hirundo domicola,L22649515,"Coonoor-M kaikatti-Manjur Road, Adikaratti, Nilgris",2023-02-19 11:30,5.0,11.3099418,76.6918377,True,False,True,S128865651,
814,dollar1,Dollarbird,Eurystomus orientalis,L22681282,"NH 27, Morigaon IN-AS 26.10575, 92.16336",2023-02-19 11:27,1.0,26.105746,92.163355,True,False,True,S128842606,
815,rehbul1,Red-headed Bullfinch,Pyrrhula erythrocephala,L5133832,Company Garden - Dhobighat Trail,2023-02-19 11:20,1.0,30.4610597,78.0535576,True,False,False,S128844868,
816,uplpip1,Upland Pipit,Anthus sylvanus,L22683232,Khalia Peak,2023-02-19 11:18,1.0,30.0623358,80.1982742,True,False,True,S128852751,
817,ruvtit2,Rufous-vented Tit,Periparus rubidiventris,L22683232,Khalia Peak,2023-02-19 11:18,2.0,30.0623358,80.1982742,True,False,True,S128852751,
818,whtior1,White-tailed Iora,Aegithina nigrolutea,L10272722,Stanley Reservoir--Mettur Dam View Point,2023-02-19 11:15,1.0,11.8108124,77.7973447,True,True,False,S128898506,
819,pinbun,Pine Bunting,Emberiza leucocephalos,L22681357,"Jobrang, Himachal Pradesh, IN (32.623, 76.872)",2023-02-19 11:13,20.0,32.6233885,76.872443,True,True,True,S128842989,
820,yellow2,Yellowhammer,Emberiza citrinella,L22681357,"Jobrang, Himachal Pradesh, IN (32.623, 76.872)",2023-02-19 11:13,2.0,32.6233885,76.872443,True,True,True,S128842989,
821,chemun,Chestnut Munia,Lonchura atricapilla,L18366835,Maguri camp,2023-02-19 11:04,4.0,27.5735485,95.3696093,True,False,True,S129058089,
822,spbpar1,Spot-breasted Parrotbill,Paradoxornis guttaticollis,L13821445,Thanamir Village,2023-02-19 10:59,2.0,25.7771587,94.9551239,True,False,False,S128844919,
823,blhbul1,Black-headed Bulbul,Brachypodius melanocephalos,L17963479,"Barmura Waterfall Road, Hawaibari, Tripura, IN (23.813, 91.572)",2023-02-19 10:59,1.0,23.8131158,91.5717342,True,False,True,S128842087,
824,tibpar1,Tibetan Partridge,Perdix hodgsoniae,L3056877,Hanle,2023-02-19 10:57,3.0,32.7572523,79.0113544,True,False,False,S128853233,
825,litowl1,Little Owl,Athene noctua,L3056877,Hanle,2023-02-19 10:57,1.0,32.7572523,79.0113544,True,False,False,S128853233,
